id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,cmc_rank,price,volume_24h,percent_change_1h,percent_change_24h,percent_change_7d,market_cap
20154,Acquire.Fi,ACQ,acquire-fi,9,2022-05-17T09:04:52.000Z,real-world-assets,300000000,35041183,300000000,2135,0.006748134310257934,173844.62292158,-0.10002347,0.79404245,-1.47663168,236462.60927432706
11516,Ekta,EKTA,ekta,14,2021-08-31T15:49:14.000Z,"ethereum-ecosystem,bnb-chain,real-world-assets",420000000,34769778.352519,220500000,2435,0.0013681275314668627,2286.98867675,0.36615086,12.79044004,4.13380047,47569.49102708178
20667,Lucidao,LCD,lucidao,15,2022-06-18T21:15:03.000Z,real-world-assets,880000000,0,880000000,5767,0.005212113241708103,815.60318662,-0.00065153,-3.48066919,35.39015892,0
21516,CANTO,CANTO,canto,24,2022-08-22T12:47:13.000Z,"canto-ecosystem,real-world-assets,layer-1,parallel-evm",,0,1000000000,3411,0.01789797503495003,146406.456424,0.68415204,-0.28146419,38.454744,0
21926,LEOX,LEOX,galileo-protocol,13,2022-09-23T07:04:19.000Z,real-world-assets,150000000,0,50673440,4033,0.16083840388015336,37946.93996892,0.12782633,-1.07478485,9.76161862,0
22515,Bluejay Finance,BLU,bluejay-finance,2,2022-11-03T05:45:23.000Z,real-world-assets,0,0,331039.42969615,,,0,0,0,-0.00038119,
23125,Poison Finance,POI$ON,poison,23,2023-01-03T08:52:43.000Z,"arbitrum-ecosytem,real-world-assets",,0,12610000,6006,0.026013547294407007,467.47860821,0,3.09638429,-5.15839128,0
6543,Barter,BRTR,barter,16,2020-08-12T00:00:00.000Z,"ethereum-ecosystem,binance-smart-chain,polygon-ecosystem,velas-ecosystem,real-world-assets",100000000,0,32500000,6857,0.002072383082467874,63.28804478,0.01529201,7.61785688,-33.0205852,0
18411,Tiamonds,TIA,tia,6,2022-02-28T04:35:44.000Z,real-world-assets,1010000000,0,1010000000,7373,0.0045573325353116785,12.8744813,0,1.60408868,-0.66766309,0
19686,AssetMantle,MNTL,assetmantle,23,2022-04-21T17:04:57.000Z,real-world-assets,6000000000,0,364211983.99,4001,0.0009178009455580983,40979.38764095,0.50533793,14.35849213,-2.67935878,0
19867,STIMA,STIMA,stima,2,2022-04-29T07:24:21.000Z,real-world-assets,,0,31842440,4495,1.0107447448782991,12388.80507744,0.32759882,0.00602772,0.2058511,0
11620,IX Swap,IXS,ix-swap,32,2021-09-05T00:28:41.000Z,"real-world-assets,dwf-labs-portfolio",180000000,0,180000000,3009,0.4875694101142762,482296.60819731,0.16967283,11.80832186,19.00726932,0
8131,Curio Gas Token,CGT,curio-governance,33,2020-12-29T00:00:00.000Z,"ethereum-ecosystem,bnb-chain,real-world-assets",100000000,0,100000000,5758,0.013056619654179199,829.86988674,-1.469e-05,14.75116579,22.39244425,0
14713,Comdex,CMDX,comdex,7,2021-11-17T12:26:34.000Z,"cosmos-ecosystem,injective-ecosystem,real-world-assets",200000000,0,159969566.391196,5005,0.004156792997918366,4081.70353318,0.04785451,11.05536355,24.64829413,0
16100,Crafting Finance,CRF,crafting-finance,9,2021-12-15T13:21:31.000Z,real-world-assets,2000000000,0,2000000000,4886,0.0007773341961010785,5283.58242286,0.29928107,0.61386673,6.22943117,0
